time,latitude,longitude,depth,mag,region
2021-08-12T05:25:23.290Z,6.1249,126.9949,42.27,4.4,94 km ESE of Pondaguitan  Philippines
2021-08-12T08:17:30.055Z,6.0264,127.2875,26.29,4.5,128 km ESE of Pondaguitan  Philippines
2021-08-12T08:49:57.687Z,6.2215,127.3112,46.26,4.7,126 km E of Pondaguitan  Philippines
2021-08-12T09:07:54.893Z,6.11,127.4146,30.53,4.3,139 km ESE of Pondaguitan  Philippines
2021-08-12T11:25:10.353Z,6.0089,127.3047,53.68,4.6,130 km ESE of Pondaguitan  Philippines
2021-08-12T13:00:12.986Z,6.0257,127.0392,68.05,4.5,102 km ESE of Pondaguitan  Philippines
2021-08-12T13:34:37.772Z,1.5963,126.5888,70.26,4.6,125 km NW of Ternate  Indonesia
2021-08-12T13:48:27.843Z,6.1345,127.1558,67.52,4.5,111 km ESE of Pondaguitan  Philippines
2021-08-12T14:03:05.529Z,6.0215,127.1194,73.75,4.6,110 km ESE of Pondaguitan  Philippines
2021-08-12T14:54:21.021Z,6.0476,127.1353,62.64,4.6,Philippine Islands region
2021-08-12T15:42:27.595Z,6.1397,127.1673,35,5.1,112 km ESE of Pondaguitan  Philippines
2021-08-12T15:53:28.451Z,6.2918,127.3033,10,5.7,124 km E of Pondaguitan  Philippines
2021-08-12T15:57:46.068Z,6.0667,127.0908,42.22,4.7,106 km ESE of Pondaguitan  Philippines
2021-08-12T16:25:38.556Z,5.9216,127.19,65.96,4.2,122 km ESE of Pondaguitan  Philippines
2021-08-12T18:01:17.818Z,6.1612,126.975,59.54,4.9,90 km ESE of Pondaguitan  Philippines
2021-08-12T18:09:16.359Z,6.066,127.4212,10,4.4,141 km ESE of Pondaguitan  Philippines
2021-08-12T18:30:00.405Z,4.6259,125.3999,10,4.2,86 km S of Sarangani  Philippines
2021-08-12T18:32:56.344Z,6.0612,127.256,53.45,4.5,123 km ESE of Pondaguitan  Philippines
2021-08-12T20:17:08.715Z,5.9682,127.1991,54.57,5.2,121 km ESE of Pondaguitan  Philippines
2021-08-12T20:28:38.526Z,6.0938,127.1584,53.41,5,112 km ESE of Pondaguitan  Philippines
2021-08-12T21:03:44.896Z,6.0066,127.1512,47.75,5.3,114 km ESE of Pondaguitan  Philippines
2021-08-12T21:14:20.019Z,5.2457,124.8092,18.01,4.7,69 km SSW of Daliao  Philippines
2021-08-13T05:37:59.920Z,6.2007,127.1194,60.85,4.5,105 km E of Pondaguitan  Philippines
2021-08-13T06:26:15.839Z,6.5313,126.472,38.95,4.5,37 km ENE of Pondaguitan  Philippines
2021-08-13T06:55:51.403Z,5.917,126.7383,92.54,4.5,79 km SE of Pondaguitan  Philippines
2021-08-13T10:50:48.431Z,6.2299,127.3214,10,4.4,127 km E of Pondaguitan  Philippines
2021-08-13T17:31:23.735Z,5.9209,127.17,65.21,4.5,120 km ESE of Pondaguitan  Philippines
2021-08-13T17:33:17.881Z,6.1614,126.9603,80.12,4.8,Mindanao  Philippines
2021-08-13T18:03:16.527Z,6.0249,127.1172,69.58,4.5,110 km ESE of Pondaguitan  Philippines
2021-08-13T18:17:13.495Z,6.0794,127.1222,63.78,4.6,109 km ESE of Pondaguitan  Philippines
2021-08-13T18:25:46.144Z,6.1155,127.1299,60.48,4.5,108 km ESE of Pondaguitan  Philippines
2021-08-13T19:00:35.645Z,6.1984,127.0965,62.62,4.9,103 km E of Pondaguitan  Philippines
2021-08-13T21:20:09.721Z,4.0932,126.9166,91.35,4.2,216 km SE of Sarangani  Philippines
2021-08-13T21:45:06.310Z,6.2068,127.0475,35,4.8,97 km E of Pondaguitan  Philippines
2021-08-14T01:27:41.089Z,6.0483,127.116,29.37,5.1,109 km ESE of Pondaguitan  Philippines
2021-08-14T02:14:00.666Z,6.1153,127.0527,68.55,4.5,100 km ESE of Pondaguitan  Philippines
2021-08-14T10:30:41.952Z,9.8416,125.9073,67.63,4.9,7 km WSW of Del Carmen  Surigao del Norte  Philippines
